Pid      Process              Base       InLoad InInit InMem MappedPath
    1592 taskhost.exe         0x73270000 True   True   True  \Windows\System32\midimap.dll
    1592 taskhost.exe         0x76460000 True   True   True  \Windows\System32\nsi.dll
    1592 taskhost.exe         0x74f50000 True   True   True  \Windows\System32\sspicli.dll
    1592 taskhost.exe         0x75200000 True   True   True  \Windows\System32\crypt32.dll
    1592 taskhost.exe         0x76dc0000 True   True   True  \Windows\System32\ole32.dll
    1592 taskhost.exe         0x732b0000 True   True   True  \Windows\System32\AudioSes.dll
    1592 taskhost.exe         0x740c0000 True   True   True  \Windows\System32\cryptui.dll
    1592 taskhost.exe         0x76ad0000 True   True   True  \Windows\System32\user32.dll
    1592 taskhost.exe         0x69390000 True   True   True  \Program Files\Windows Mail\MSOERES.dll
    1592 taskhost.exe         0x6f0e0000 True   True   True  \Windows\System32\cryptdlg.dll
    1592 taskhost.exe         0x76670000 True   True   True  \Windows\System32\rpcrt4.dll
    1592 taskhost.exe         0x74af0000 True   True   True  \Windows\System32\cryptsp.dll
    1592 taskhost.exe         0x75030000 True   True   True  \Windows\System32\winsta.dll
    1592 taskhost.exe         0x77060000 True   True   True  \Windows\System32\lpk.dll
    1592 taskhost.exe         0x69710000 True   True   True  \Program Files\Windows Mail\msoe.dll
    1592 taskhost.exe         0x74fc0000 True   True   True  \Windows\System32\cryptbase.dll
    1592 taskhost.exe         0x73f20000 True   True   True  \Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_41e6975e2bd6f2b2\comctl32.dll
    1592 taskhost.exe         0x74f30000 True   True   True  \Windows\System32\secur32.dll
    1592 taskhost.exe         0x76360000 True   True   True  \Windows\System32\wininet.dll
    1592 taskhost.exe         0x76140000 True   True   True  \Windows\System32\iertutil.dll
    1592 taskhost.exe         0x73750000 True   True   True  \Windows\System32\samcli.dll
    1592 taskhost.exe         0x6cd60000 True   True   True  \Windows\System32\msoert2.dll
    1592 taskhost.exe         0x74eb0000 True   True   True  \Windows\System32\srvcli.dll
    1592 taskhost.exe         0x73770000 True   True   True  \Windows\System32\netutils.dll
    1592 taskhost.exe         0x768f0000 True   True   True  \Windows\System32\advapi32.dll
    1592 taskhost.exe         0x706a0000 True   True   True  \Windows\System32\msimg32.dll
    1592 taskhost.exe         0x00390000 False  False  False \Windows\System32\en-US\MMDevAPI.dll.mui
    1592 taskhost.exe         0x76550000 True   True   True  \Windows\System32\shlwapi.dll
    1592 taskhost.exe         0x75320000 True   True   True  \Windows\System32\KernelBase.dll
    1592 taskhost.exe         0x73420000 True   True   True  \Windows\System32\ksuser.dll
    1592 taskhost.exe         0x733d0000 True   True   True  \Windows\System32\atl.dll
    1592 taskhost.exe         0x768a0000 True   True   True  \Windows\System32\gdi32.dll
    1592 taskhost.exe         0x69bf0000 True   True   True  \Windows\System32\msidcrl30.dll
    1592 taskhost.exe         0x73200000 True   True   True  \Windows\System32\SensApi.dll
    1592 taskhost.exe         0x6f310000 True   True   True  \Windows\System32\msutb.dll
    1592 taskhost.exe         0x73760000 True   True   True  \Windows\System32\wkscli.dll
    1592 taskhost.exe         0x73430000 True   True   True  \Windows\System32\wdmaud.drv
    1592 taskhost.exe         0x732a0000 True   True   True  \Windows\System32\msacm32.drv
    1592 taskhost.exe         0x76340000 True   True   True  \Windows\System32\sechost.dll
    1592 taskhost.exe         0x76720000 True   True   True  \Windows\System32\imagehlp.dll
    1592 taskhost.exe         0x750e0000 True   True   True  \Windows\System32\msasn1.dll
    1592 taskhost.exe         0x69c70000 True   True   True  \Program Files\Common Files\System\wab32.dll
    1592 taskhost.exe         0x73280000 True   True   True  \Windows\System32\msacm32.dll
    1592 taskhost.exe         0x72490000 True   True   True  \Windows\System32\esent.dll
    1592 taskhost.exe         0x74890000 True   True   True  \Windows\System32\rsaenh.dll
    1592 taskhost.exe         0x69ea0000 True   True   True  \Windows\System32\msoeacct.dll
    1592 taskhost.exe         0x734b0000 True   True   True  \Windows\System32\winmm.dll
    1592 taskhost.exe         0x73780000 True   True   True  \Windows\System32\netapi32.dll
    1592 taskhost.exe         0x770c0000 True   True   True  \Windows\System32\oleaut32.dll
    1592 taskhost.exe         0x6f0d0000 True   True   True  \Windows\System32\ACCTRES.dll
    1592 taskhost.exe         0x76470000 True   True   True  \Windows\System32\kernel32.dll
    1592 taskhost.exe         0x74570000 True   True   True  \Windows\System32\wtsapi32.dll
    1592 taskhost.exe         0x750f0000 True   True   True  \Windows\System32\wintrust.dll
    1592 taskhost.exe         0x76da0000 True   True   True  \Windows\System32\imm32.dll
    1592 taskhost.exe         0x73ac0000 True   True   True  \Windows\System32\MMDevAPI.dll
    1824 VBoxTray.exe         0x74570000 True   True   True  \Windows\System32\wtsapi32.dll
    1824 VBoxTray.exe         0x00de0000 True   False  True  \Windows\System32\VBoxTray.exe
    1824 VBoxTray.exe         0x76340000 True   True   True  \Windows\System32\sechost.dll
    1824 VBoxTray.exe         0x6f570000 True   True   True  \Windows\System32\msftedit.dll
    1824 VBoxTray.exe         0x73760000 True   True   True  \Windows\System32\wkscli.dll
    1824 VBoxTray.exe         0x00570000 False  False  False \Windows\System32\msxml3r.dll
    1824 VBoxTray.exe         0x73e00000 True   True   True  \Windows\System32\propsys.dll
    1824 VBoxTray.exe         0x73780000 True   True   True  \Windows\System32\netapi32.dll
    1824 VBoxTray.exe         0x76890000 True   True   True  \Windows\System32\psapi.dll
    1824 VBoxTray.exe         0x76dc0000 True   True   True  \Windows\System32\ole32.dll
    1824 VBoxTray.exe         0x74fc0000 True   True   True  \Windows\System32\cryptbase.dll
    1824 VBoxTray.exe         0x76750000 True   True   True  \Windows\System32\urlmon.dll
    1824 VBoxTray.exe         0x76f20000 True   True   True  \Windows\System32\ntdll.dll
    1824 VBoxTray.exe         0x769a0000 True   True   True  \Windows\System32\clbcatq.dll
    1824 VBoxTray.exe         0x75370000 True   True   True  \Windows\System32\msctf.dll
    1824 VBoxTray.exe         0x71df0000 True   True   True  \Windows\System32\oleacc.dll
    1824 VBoxTray.exe         0x01e10000 False  False  False \Windows\System32\en-US\KernelBase.dll.mui
    1824 VBoxTray.exe         0x6cd60000 True   True   True  \Windows\System32\msoert2.dll
    1824 VBoxTray.exe         0x76630000 True   True   True  \Windows\System32\ws2_32.dll
    1824 VBoxTray.exe         0x6d4d0000 True   True   True  \Windows\System32\msxml3.dll
    1824 VBoxTray.exe         0x75440000 True   True   True  \Windows\System32\msvcrt.dll
    1824 VBoxTray.exe         0x76a30000 True   True   True  \Windows\System32\usp10.dll
    1824 VBoxTray.exe         0x69650000 True   True   True  \Windows\System32\inetcomm.dll
    1824 VBoxTray.exe         0x75060000 True   True   True  \Windows\System32\RpcRtRemote.dll
    1824 VBoxTray.exe         0x754f0000 True   True   True  \Windows\System32\shell32.dll
    1824 VBoxTray.exe         0x76670000 True   True   True  \Windows\System32\rpcrt4.dll
    1824 VBoxTray.exe         0x76460000 True   True   True  \Windows\System32\nsi.dll
    1824 VBoxTray.exe         0x74f50000 True   True   True  \Windows\System32\sspicli.dll
    1824 VBoxTray.exe         0x768a0000 True   True   True  \Windows\System32\gdi32.dll
    1824 VBoxTray.exe         0x74eb0000 True   True   True  \Windows\System32\srvcli.dll
    1824 VBoxTray.exe         0x740c0000 True   True   True  \Windows\System32\cryptui.dll
    1824 VBoxTray.exe         0x76ad0000 True   True   True  \Windows\System32\user32.dll
    1824 VBoxTray.exe         0x706a0000 True   True   True  \Windows\System32\msimg32.dll
    1824 VBoxTray.exe         0x6f0e0000 True   True   True  \Windows\System32\cryptdlg.dll
    1824 VBoxTray.exe         0x77060000 True   True   True  \Windows\System32\lpk.dll
    1824 VBoxTray.exe         0x74af0000 True   True   True  \Windows\System32\cryptsp.dll
    1824 VBoxTray.exe         0x69710000 True   True   True  \Program Files\Windows Mail\msoe.dll
    1824 VBoxTray.exe         0x73f20000 True   True   True  \Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_41e6975e2bd6f2b2\comctl32.dll
    1824 VBoxTray.exe         0x74f30000 True   True   True  \Windows\System32\secur32.dll
    1824 VBoxTray.exe         0x76140000 True   True   True  \Windows\System32\iertutil.dll
    1824 VBoxTray.exe         0x73750000 True   True   True  \Windows\System32\samcli.dll
    1824 VBoxTray.exe         0x73770000 True   True   True  \Windows\System32\netutils.dll
    1824 VBoxTray.exe         0x768f0000 True   True   True  \Windows\System32\advapi32.dll
    1824 VBoxTray.exe         0x69390000 True   True   True  \Program Files\Windows Mail\MSOERES.dll
    1824 VBoxTray.exe         0x76550000 True   True   True  \Windows\System32\shlwapi.dll
    1824 VBoxTray.exe         0x73dc0000 True   True   True  \Windows\System32\uxtheme.dll
    1824 VBoxTray.exe         0x75200000 True   True   True  \Windows\System32\crypt32.dll
    1824 VBoxTray.exe         0x69bf0000 True   True   True  \Windows\System32\msidcrl30.dll
    1824 VBoxTray.exe         0x73200000 True   True   True  \Windows\System32\SensApi.dll
    1824 VBoxTray.exe         0x75320000 True   True   True  \Windows\System32\KernelBase.dll
    1824 VBoxTray.exe         0x6fc10000 True   True   True  \Windows\System32\VBoxHook.dll
    1824 VBoxTray.exe         0x733d0000 True   True   True  \Windows\System32\atl.dll
    1824 VBoxTray.exe         0x75030000 True   True   True  \Windows\System32\winsta.dll
    1824 VBoxTray.exe         0x76720000 True   True   True  \Windows\System32\imagehlp.dll
    1824 VBoxTray.exe         0x750e0000 True   True   True  \Windows\System32\msasn1.dll
    1824 VBoxTray.exe         0x69c70000 True   True   True  \Program Files\Common Files\System\wab32.dll
    1824 VBoxTray.exe         0x6c680000 True   True   True  \Windows\System32\INETRES.dll
    1824 VBoxTray.exe         0x72490000 True   True   True  \Windows\System32\esent.dll
    1824 VBoxTray.exe         0x74890000 True   True   True  \Windows\System32\rsaenh.dll
    1824 VBoxTray.exe         0x69ea0000 True   True   True  \Windows\System32\msoeacct.dll
    1824 VBoxTray.exe         0x770c0000 True   True   True  \Windows\System32\oleaut32.dll
    1824 VBoxTray.exe         0x6f0d0000 True   True   True  \Windows\System32\ACCTRES.dll
    1824 VBoxTray.exe         0x76470000 True   True   True  \Windows\System32\kernel32.dll
    1824 VBoxTray.exe         0x76360000 True   True   True  \Windows\System32\wininet.dll
    1824 VBoxTray.exe         0x750f0000 True   True   True  \Windows\System32\wintrust.dll
    1824 VBoxTray.exe         0x00700000 False  False  False \Windows\System32\oleaccrc.dll
    1824 VBoxTray.exe         0x76da0000 True   True   True  \Windows\System32\imm32.dll
     204 SearchIndexer.       0x00700000 True   False  True  \Windows\System32\SearchIndexer.exe
     204 SearchIndexer.       0x006b0000 False  False  False \Windows\System32\msxml3r.dll
     204 SearchIndexer.       0x77070000 True   True   True  \Windows\System32\Wldap32.dll
     204 SearchIndexer.       0x76340000 True   True   True  \Windows\System32\sechost.dll
     204 SearchIndexer.       0x74f70000 True   True   True  \Windows\System32\apphelp.dll
     204 SearchIndexer.       0x72430000 True   True   True  \Windows\System32\en-US\tquery.dll.mui
     204 SearchIndexer.       0x6c360000 True   True   True  \Windows\System32\elslad.dll
     204 SearchIndexer.       0x74570000 True   True   True  \Windows\System32\wtsapi32.dll
     204 SearchIndexer.       0x73e00000 True   True   True  \Windows\System32\propsys.dll
     204 SearchIndexer.       0x70790000 True   True   True  \Windows\System32\vss_ps.dll
     204 SearchIndexer.       0x76890000 True   True   True  \Windows\System32\psapi.dll
     204 SearchIndexer.       0x727a0000 True   True   True  \Windows\System32\tquery.dll
     204 SearchIndexer.       0x731b0000 True   True   True  \Windows\System32\es.dll
     204 SearchIndexer.       0x74fc0000 True   True   True  \Windows\System32\cryptbase.dll
     204 SearchIndexer.       0x75120000 True   True   True  \Windows\System32\devobj.dll
     204 SearchIndexer.       0x715d0000 True   True   True  \Windows\System32\vssapi.dll
     204 SearchIndexer.       0x6cfe0000 True   True   True  \Windows\System32\NlsData0009.dll
     204 SearchIndexer.       0x75370000 True   True   True  \Windows\System32\msctf.dll
     204 SearchIndexer.       0x745f0000 True   True   True  \Windows\System32\ntmarta.dll
     204 SearchIndexer.       0x769a0000 True   True   True  \Windows\System32\clbcatq.dll
     204 SearchIndexer.       0x67600000 True   True   True  \Windows\System32\NlsData0010.dll
     204 SearchIndexer.       0x74f50000 True   True   True  \Windows\System32\sspicli.dll
     204 SearchIndexer.       0x68a30000 True   True   True  \Windows\System32\NlsData0416.dll
     204 SearchIndexer.       0x75440000 True   True   True  \Windows\System32\msvcrt.dll
     204 SearchIndexer.       0x76a30000 True   True   True  \Windows\System32\usp10.dll
     204 SearchIndexer.       0x75060000 True   True   True  \Windows\System32\RpcRtRemote.dll
     204 SearchIndexer.       0x73770000 True   True   True  \Windows\System32\netutils.dll
     204 SearchIndexer.       0x72480000 True   True   True  \Windows\System32\msidle.dll
     204 SearchIndexer.       0x68e90000 True   True   True  \Windows\System32\NlsData0000.dll
     204 SearchIndexer.       0x718a0000 True   True   True  \Windows\System32\NlsLexicons0009.dll
     204 SearchIndexer.       0x76dc0000 True   True   True  \Windows\System32\ole32.dll
     204 SearchIndexer.       0x76da0000 True   True   True  \Windows\System32\imm32.dll
     204 SearchIndexer.       0x770c0000 True   True   True  \Windows\System32\oleaut32.dll
     204 SearchIndexer.       0x746d0000 True   True   True  \Windows\System32\userenv.dll
     204 SearchIndexer.       0x754f0000 True   True   True  \Windows\System32\shell32.dll
     204 SearchIndexer.       0x750e0000 True   True   True  \Windows\System32\msasn1.dll
     204 SearchIndexer.       0x76670000 True   True   True  \Windows\System32\rpcrt4.dll
     204 SearchIndexer.       0x74af0000 True   True   True  \Windows\System32\cryptsp.dll
     204 SearchIndexer.       0x76ba0000 True   True   True  \Windows\System32\setupapi.dll
     204 SearchIndexer.       0x77060000 True   True   True  \Windows\System32\lpk.dll
     204 SearchIndexer.       0x73f20000 True   True   True  \Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_41e6975e2bd6f2b2\comctl32.dll
     204 SearchIndexer.       0x74790000 True   True   True  \Windows\System32\credssp.dll
     204 SearchIndexer.       0x74f30000 True   True   True  \Windows\System32\secur32.dll
     204 SearchIndexer.       0x73750000 True   True   True  \Windows\System32\samcli.dll
     204 SearchIndexer.       0x71b70000 True   True   True  \Windows\System32\NaturalLanguage6.dll
     204 SearchIndexer.       0x72490000 True   True   True  \Windows\System32\esent.dll
     204 SearchIndexer.       0x6f390000 True   True   True  \Windows\System32\ELSCore.dll
     204 SearchIndexer.       0x76550000 True   True   True  \Windows\System32\shlwapi.dll
     204 SearchIndexer.       0x715c0000 True   True   True  \Windows\System32\vsstrace.dll
     204 SearchIndexer.       0x733d0000 True   True   True  \Windows\System32\atl.dll
     204 SearchIndexer.       0x768a0000 True   True   True  \Windows\System32\gdi32.dll
     204 SearchIndexer.       0x67200000 True   True   True  \Windows\System32\NlsLexicons0010.dll
     204 SearchIndexer.       0x75320000 True   True   True  \Windows\System32\KernelBase.dll
     204 SearchIndexer.       0x68550000 True   True   True  \Windows\System32\NlsLexicons0416.dll
     204 SearchIndexer.       0x75030000 True   True   True  \Windows\System32\winsta.dll
     204 SearchIndexer.       0x75070000 True   True   True  \Windows\System32\profapi.dll
     204 SearchIndexer.       0x72640000 True   True   True  \Windows\System32\mssrch.dll
     204 SearchIndexer.       0x751d0000 True   True   True  \Windows\System32\cfgmgr32.dll
     204 SearchIndexer.       0x72470000 True   True   True  \Windows\System32\mssprxy.dll
     204 SearchIndexer.       0x04490000 False  False  False \Windows\System32\en-US\KernelBase.dll.mui
     204 SearchIndexer.       0x74890000 True   True   True  \Windows\System32\rsaenh.dll
     204 SearchIndexer.       0x76f20000 True   True   True  \Windows\System32\ntdll.dll
     204 SearchIndexer.       0x75200000 True   True   True  \Windows\System32\crypt32.dll
     204 SearchIndexer.       0x6d4d0000 True   True   True  \Windows\System32\msxml3.dll
     204 SearchIndexer.       0x76470000 True   True   True  \Windows\System32\kernel32.dll
     204 SearchIndexer.       0x76ad0000 True   True   True  \Windows\System32\user32.dll
     204 SearchIndexer.       0x768f0000 True   True   True  \Windows\System32\advapi32.dll
     204 SearchIndexer.       0x72cd0000 True   True   True  \Windows\System32\ktmw32.dll
     204 SearchIndexer.       0x73f00000 True   True   True  \Windows\System32\samlib.dll
     204 SearchIndexer.       0x74fd0000 True   True   True  \Windows\System32\sxs.dll
    1196 sppsvc.exe           0x75320000 True   True   True  \Windows\System32\KernelBase.dll
    1196 sppsvc.exe           0x00190000 True   False  True  \Windows\System32\sppsvc.exe
    1196 sppsvc.exe           0x76670000 True   True   True  \Windows\System32\rpcrt4.dll
    1196 sppsvc.exe           0x75440000 True   True   True  \Windows\System32\msvcrt.dll
    1196 sppsvc.exe           0x74af0000 True   True   True  \Windows\System32\cryptsp.dll
    1196 sppsvc.exe           0x6fa60000 True   True   True  \Windows\System32\sppwinob.dll
    1196 sppsvc.exe           0x76470000 True   True   True  \Windows\System32\kernel32.dll
    1196 sppsvc.exe           0x768a0000 True   True   True  \Windows\System32\gdi32.dll
    1196 sppsvc.exe           0x75370000 True   True   True  \Windows\System32\msctf.dll
    1196 sppsvc.exe           0x76f20000 True   True   True  \Windows\System32\ntdll.dll
    1196 sppsvc.exe           0x76dc0000 True   True   True  \Windows\System32\ole32.dll
    1196 sppsvc.exe           0x76a30000 True   True   True  \Windows\System32\usp10.dll
    1196 sppsvc.exe           0x76ad0000 True   True   True  \Windows\System32\user32.dll
    1196 sppsvc.exe           0x77060000 True   True   True  \Windows\System32\lpk.dll
    1196 sppsvc.exe           0x76340000 True   True   True  \Windows\System32\sechost.dll
    1196 sppsvc.exe           0x75060000 True   True   True  \Windows\System32\RpcRtRemote.dll
    1196 sppsvc.exe           0x768f0000 True   True   True  \Windows\System32\advapi32.dll
    1196 sppsvc.exe           0x6dd00000 True   True   True  \Windows\System32\sppobjs.dll
    1196 sppsvc.exe           0x76da0000 True   True   True  \Windows\System32\imm32.dll
    1196 sppsvc.exe           0x74fc0000 True   True   True  \Windows\System32\cryptbase.dll
    1324 svchost.exe          0x74570000 True   True   True  \Windows\System32\wtsapi32.dll
    1324 svchost.exe          0x00510000 True   False  True  \Windows\System32\svchost.exe
    1324 svchost.exe          0x77070000 True   True   True  \Windows\System32\Wldap32.dll
    1324 svchost.exe          0x76550000 True   True   True  \Windows\System32\shlwapi.dll
    1324 svchost.exe          0x6fc30000 True   True   True  \Windows\System32\wscapi.dll
    1324 svchost.exe          0x76360000 True   True   True  \Windows\System32\wininet.dll
    1324 svchost.exe          0x76dc0000 True   True   True  \Windows\System32\ole32.dll
    1324 svchost.exe          0x76750000 True   True   True  \Windows\System32\urlmon.dll
    1324 svchost.exe          0x705d0000 True   True   True  \Windows\System32\sfc_os.dll
    1324 svchost.exe          0x75370000 True   True   True  \Windows\System32\msctf.dll
    1324 svchost.exe          0x6f9f0000 True   True   True  \Program Files\Windows Defender\MpClient.dll
    1324 svchost.exe          0x76340000 True   True   True  \Windows\System32\sechost.dll
    1324 svchost.exe          0x76a30000 True   True   True  \Windows\System32\usp10.dll
    1324 svchost.exe          0x75440000 True   True   True  \Windows\System32\msvcrt.dll
    1324 svchost.exe          0x74650000 True   True   True  \Windows\System32\version.dll
    1324 svchost.exe          0x77060000 True   True   True  \Windows\System32\lpk.dll
    1324 svchost.exe          0x76670000 True   True   True  \Windows\System32\rpcrt4.dll
    1324 svchost.exe          0x768a0000 True   True   True  \Windows\System32\gdi32.dll
    1324 svchost.exe          0x746b0000 True   True   True  \Windows\System32\gpapi.dll
    1324 svchost.exe          0x770c0000 True   True   True  \Windows\System32\oleaut32.dll
    1324 svchost.exe          0x746d0000 True   True   True  \Windows\System32\userenv.dll
    1324 svchost.exe          0x754f0000 True   True   True  \Windows\System32\shell32.dll
    1324 svchost.exe          0x750e0000 True   True   True  \Windows\System32\msasn1.dll
    1324 svchost.exe          0x739f0000 True   True   True  \Windows\System32\xmllite.dll
    1324 svchost.exe          0x76140000 True   True   True  \Windows\System32\iertutil.dll
    1324 svchost.exe          0x74f50000 True   True   True  \Windows\System32\sspicli.dll
    1324 svchost.exe          0x745f0000 True   True   True  \Windows\System32\ntmarta.dll
    1324 svchost.exe          0x74f70000 True   True   True  \Windows\System32\apphelp.dll
    1324 svchost.exe          0x768f0000 True   True   True  \Windows\System32\advapi32.dll
    1324 svchost.exe          0x769a0000 True   True   True  \Windows\System32\clbcatq.dll
    1324 svchost.exe          0x75320000 True   True   True  \Windows\System32\KernelBase.dll
    1324 svchost.exe          0x705e0000 True   True   True  \Windows\System32\sfc.dll
    1324 svchost.exe          0x75200000 True   True   True  \Windows\System32\crypt32.dll
    1324 svchost.exe          0x75070000 True   True   True  \Windows\System32\profapi.dll
    1324 svchost.exe          0x76470000 True   True   True  \Windows\System32\kernel32.dll
    1324 svchost.exe          0x76f20000 True   True   True  \Windows\System32\ntdll.dll
    1324 svchost.exe          0x6f900000 True   True   True  \Program Files\Windows Defender\MpSvc.dll
    1324 svchost.exe          0x76ad0000 True   True   True  \Windows\System32\user32.dll
    1324 svchost.exe          0x750f0000 True   True   True  \Windows\System32\wintrust.dll
    1324 svchost.exe          0x76da0000 True   True   True  \Windows\System32\imm32.dll
    1860 svchost.exe          0x69110000 True   True   True  \Windows\System32\IPSECSVC.DLL
    1860 svchost.exe          0x00510000 True   False  True  \Windows\System32\svchost.exe
    1860 svchost.exe          0x76340000 True   True   True  \Windows\System32\sechost.dll
    1860 svchost.exe          0x74f30000 True   True   True  \Windows\System32\secur32.dll
    1860 svchost.exe          0x73170000 True   True   True  \Windows\System32\FwRemoteSvr.dll
    1860 svchost.exe          0x76630000 True   True   True  \Windows\System32\ws2_32.dll
    1860 svchost.exe          0x001b0000 False  False  False \Windows\System32\en-US\FirewallAPI.dll.mui
    1860 svchost.exe          0x74fc0000 True   True   True  \Windows\System32\cryptbase.dll
    1860 svchost.exe          0x74c60000 True   True   True  \Windows\System32\authz.dll
    1860 svchost.exe          0x76dc0000 True   True   True  \Windows\System32\ole32.dll
    1860 svchost.exe          0x72fe0000 True   True   True  \Windows\System32\dhcpcsvc6.dll
    1860 svchost.exe          0x73000000 True   True   True  \Windows\System32\FWPUCLNT.DLL
    1860 svchost.exe          0x75440000 True   True   True  \Windows\System32\msvcrt.dll
    1860 svchost.exe          0x74630000 True   True   True  \Windows\System32\IPHLPAPI.DLL
    1860 svchost.exe          0x76a30000 True   True   True  \Windows\System32\usp10.dll
    1860 svchost.exe          0x75060000 True   True   True  \Windows\System32\RpcRtRemote.dll
    1860 svchost.exe          0x76670000 True   True   True  \Windows\System32\rpcrt4.dll
    1860 svchost.exe          0x76460000 True   True   True  \Windows\System32\nsi.dll
    1860 svchost.exe          0x768a0000 True   True   True  \Windows\System32\gdi32.dll
    1860 svchost.exe          0x74ab0000 True   True   True  \Windows\System32\mswsock.dll
    1860 svchost.exe          0x744c0000 True   True   True  \Windows\System32\FirewallAPI.dll
    1860 svchost.exe          0x76ad0000 True   True   True  \Windows\System32\user32.dll
    1860 svchost.exe          0x77060000 True   True   True  \Windows\System32\lpk.dll
    1860 svchost.exe          0x74540000 True   True   True  \Windows\System32\WSHTCPIP.DLL
    1860 svchost.exe          0x74f50000 True   True   True  \Windows\System32\sspicli.dll
    1860 svchost.exe          0x75370000 True   True   True  \Windows\System32\msctf.dll
    1860 svchost.exe          0x74790000 True   True   True  \Windows\System32\credssp.dll
    1860 svchost.exe          0x769a0000 True   True   True  \Windows\System32\clbcatq.dll
    1860 svchost.exe          0x75320000 True   True   True  \Windows\System32\KernelBase.dll
    1860 svchost.exe          0x74650000 True   True   True  \Windows\System32\version.dll
    1860 svchost.exe          0x74620000 True   True   True  \Windows\System32\winnsi.dll
    1860 svchost.exe          0x74550000 True   True   True  \Windows\System32\dhcpcsvc.dll
    1860 svchost.exe          0x76470000 True   True   True  \Windows\System32\kernel32.dll
    1860 svchost.exe          0x76f20000 True   True   True  \Windows\System32\ntdll.dll
    1860 svchost.exe          0x74aa0000 True   True   True  \Windows\System32\wship6.dll
    1860 svchost.exe          0x770c0000 True   True   True  \Windows\System32\oleaut32.dll
    1860 svchost.exe          0x768f0000 True   True   True  \Windows\System32\advapi32.dll
    1860 svchost.exe          0x76da0000 True   True   True  \Windows\System32\imm32.dll
    2108 mmc.exe              0x73b40000 True   True   True  \Windows\System32\duser.dll
    2108 mmc.exe              0x007a0000 True   False  True  \Windows\System32\mmc.exe
    2108 mmc.exe              0x77070000 True   True   True  \Windows\System32\Wldap32.dll
    2108 mmc.exe              0x76340000 True   True   True  \Windows\System32\sechost.dll
    2108 mmc.exe              0x74650000 True   True   True  \Windows\System32\version.dll
    2108 mmc.exe              0x02530000 False  False  False \Windows\System32\en-US\mshtml.dll.mui
    2108 mmc.exe              0x02f60000 False  False  False \Windows\System32\en-US\ieframe.dll.mui
    2108 mmc.exe              0x74970000 True   True   True  \Windows\System32\dnsapi.dll
    2108 mmc.exe              0x76360000 True   True   True  \Windows\System32\wininet.dll
    2108 mmc.exe              0x76890000 True   True   True  \Windows\System32\psapi.dll
    2108 mmc.exe              0x76ba0000 True   True   True  \Windows\System32\setupapi.dll
    2108 mmc.exe              0x76630000 True   True   True  \Windows\System32\ws2_32.dll
    2108 mmc.exe              0x75120000 True   True   True  \Windows\System32\devobj.dll
    2108 mmc.exe              0x76750000 True   True   True  \Windows\System32\urlmon.dll
    2108 mmc.exe              0x74fc0000 True   True   True  \Windows\System32\cryptbase.dll
    2108 mmc.exe              0x76a30000 True   True   True  \Windows\System32\usp10.dll
    2108 mmc.exe              0x751d0000 True   True   True  \Windows\System32\cfgmgr32.dll
    2108 mmc.exe              0x75060000 True   True   True  \Windows\System32\RpcRtRemote.dll
    2108 mmc.exe              0x71df0000 True   True   True  \Windows\System32\oleacc.dll
    2108 mmc.exe              0x769a0000 True   True   True  \Windows\System32\clbcatq.dll
    2108 mmc.exe              0x73240000 True   True   True  \Windows\System32\mlang.dll
    2108 mmc.exe              0x73230000 True   True   True  \Windows\System32\msimtf.dll
    2108 mmc.exe              0x75440000 True   True   True  \Windows\System32\msvcrt.dll
    2108 mmc.exe              0x6ee50000 True   True   True  \Windows\System32\mmcbase.dll
    2108 mmc.exe              0x74620000 True   True   True  \Windows\System32\winnsi.dll
    2108 mmc.exe              0x6c060000 True   True   True  \Windows\System32\filemgmt.dll
    2108 mmc.exe              0x76670000 True   True   True  \Windows\System32\rpcrt4.dll
    2108 mmc.exe              0x76460000 True   True   True  \Windows\System32\nsi.dll
    2108 mmc.exe              0x75200000 True   True   True  \Windows\System32\crypt32.dll
    2108 mmc.exe              0x76dc0000 True   True   True  \Windows\System32\ole32.dll
    2108 mmc.exe              0x76da0000 True   True   True  \Windows\System32\imm32.dll
    2108 mmc.exe              0x6c4c0000 True   True   True  \Windows\System32\mfc42u.dll
    2108 mmc.exe              0x76140000 True   True   True  \Windows\System32\iertutil.dll
    2108 mmc.exe              0x750e0000 True   True   True  \Windows\System32\msasn1.dll
    2108 mmc.exe              0x77060000 True   True   True  \Windows\System32\lpk.dll
    2108 mmc.exe              0x74af0000 True   True   True  \Windows\System32\cryptsp.dll
    2108 mmc.exe              0x739f0000 True   True   True  \Windows\System32\xmllite.dll
    2108 mmc.exe              0x6e310000 True   True   True  \Windows\System32\ieframe.dll
    2108 mmc.exe              0x73f20000 True   True   True  \Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_41e6975e2bd6f2b2\comctl32.dll
    2108 mmc.exe              0x74f70000 True   True   True  \Windows\System32\apphelp.dll
    2108 mmc.exe              0x6c140000 True   True   True  \Windows\System32\mmcndmgr.dll
    2108 mmc.exe              0x74f50000 True   True   True  \Windows\System32\sspicli.dll
